2013-12-21,193,144.29902491
2013-12-22,140,68.23033951
2013-12-23,142,61.4617546
2013-12-24,128,57.38588045
2013-12-25,154,83.76435611
2013-12-26,209,111.23708533
2013-12-27,182,73.40320946
2013-12-28,236,124.07301721
2013-12-29,208,106.19097876
2013-12-30,140,49.92765718
2013-12-31,169,80.88054182
2014-01-01,161,73.45245331
2014-01-02,153,66.78514668
2014-01-03,166,66.74636648
2014-01-04,234,104.09616169
2014-01-05,265,111.37436742
2014-01-06,228,108.68283395
2014-01-07,224,82.44484219
2014-01-08,286,92.02075796
2014-01-09,153,61.42909077
2014-01-10,219,81.62265166
2014-01-11,183,69.04530624
2014-01-12,210,85.17580253
2014-01-13,179,72.22654247
2014-01-14,224,89.36788873
2014-01-15,276,117.76050137
2014-01-16,274,111.80577237
2014-01-17,356,152.58263633
2014-01-18,258,97.38496544
2014-01-19,170,48.21814018
2014-01-20,243,79.33933345
2014-01-21,232,80.69712219
2014-01-22,228,95.55122862
2014-01-23,309,110.78144404
2014-01-24,305,130.70021229
2014-01-25,200,70.41666852
2014-01-26,132,54.56866331
2014-01-27,95,35.07551873
2014-01-28,105,46.98727654
2014-01-29,141,54.52512254
2014-01-30,153,55.01959437
2014-01-31,184,63.82041566
2014-02-01,128,57.18039058
2014-02-02,34,12.02639766
2014-02-03,47,20.36201207
2014-02-04,83,41.91101882
2014-02-05,116,38.92804329
2014-02-06,142,81.85112083
2014-02-07,156,83.67461761
2014-02-08,113,50.98735544
2014-02-09,94,42.83273467
2014-02-10,112,63.62570296
2014-02-11,79,31.7560599
2014-02-12,84,30.03060934
2014-02-13,80,36.09080239
2014-02-14,73,33.42218265
2014-02-15,96,32.51920781
2014-02-16,77,36.13978913
2014-02-17,75,29.09146633
2014-02-18,84,29.23674225
2014-02-19,82,34.33202352
2014-02-20,60,24.87647715
2014-02-21,63,25.05050317
2014-02-22,50,18.19122545
2014-02-23,62,20.05817054
2014-02-24,71,34.35654633
2014-02-25,89,27.3358059
2014-02-26,101,45.01002694
2014-02-27,60,28.04879509
2014-02-28,52,21.08916721
2014-03-01,50,27.23838827
2014-03-02,58,20.51337261
2014-03-03,63,44.55373618
2014-03-04,92,43.72264908
2014-03-05,72,27.60744546
2014-03-06,124,54.0893529
2014-03-07,90,35.83066816
2014-03-08,118,36.19837202
2014-03-09,125,29.19725171
2014-03-10,156,59.89738201
2014-03-11,185,78.01638382
2014-03-12,190,61.93316611
2014-03-13,132,43.45169589
2014-03-14,80,22.79764946
2014-03-15,105,32.80189325
2014-03-16,57,15.27841904
2014-03-17,86,33.27525746
2014-03-18,52,15.43280731
2014-03-19,106,44.87840404
2014-03-20,96,40.72670225
2014-03-21,137,106.56723886
2014-03-22,141,95.81672708
2014-03-23,146,53.73065376
2014-03-24,75,194.18477985
2014-03-25,85,61.26046697
2014-03-26,68,43.14146904
2014-03-27,72,41.15673147
2014-03-28,55,30.93065507
2014-03-29,62,23.96304346
2014-03-30,99,64.63400662
2014-03-31,109,73.65489452
2014-04-01,75,40.80331719
2014-04-02,85,40.83394079
2014-04-03,125,64.26232654
2014-04-04,141,51.22945487
2014-04-05,119,46.56973911
2014-04-06,78,40.68658677
2014-04-07,203,212.25660193
2014-04-08,172,153.49929611
2014-04-09,147,75.38730595
2014-04-10,187,114.10370142
2014-04-11,142,82.45710767
2014-04-12,69,38.73381868
2014-04-13,66,37.44315396
2014-04-14,215,112.36442441
2014-04-15,186,88.32600786
2014-04-16,76,27.75386546
2014-04-17,180,74.65634163
2014-04-18,165,202.84263041
2014-04-19,150,53.38634011
2014-04-20,160,176.16858354
2014-04-21,147,64.62825508
2014-04-22,125,62.00816775
2014-04-23,125,51.39001698
2014-04-24,113,43.84338082
2014-04-25,82,55.513426
2014-04-26,54,49.19271612
2014-04-27,125,78.10511996
2014-04-28,106,66.84778742
2014-04-29,61,38.33101603
2014-04-30,89,52.35292083
2014-05-01,73,39.78230392
2014-05-02,115,45.1553501
2014-05-03,140,66.96158791
2014-05-04,116,60.54935255
2014-05-05,152,190.92008866
2014-05-06,195,143.29022362
2014-05-07,161,153.0066005
2014-05-08,108,62.71036028
2014-05-09,126,79.7146078
2014-05-10,72,29.45458305
2014-05-11,50,27.28503839
2014-05-12,96,29.67313162
2014-05-13,115,45.15833797
2014-05-14,99,61.59366544
2014-05-15,104,59.96969083
2014-05-16,149,272.72813319
2014-05-17,98,66.68724279
2014-05-18,170,349.20634509
2014-05-19,112,67.19023633
2014-05-20,386,574.27604827
2014-05-21,1127,1639.99541769
2014-05-22,1079,1132.82494331
2014-05-23,1176,1479.81731263
2014-05-24,708,367.19403874
2014-05-25,551,281.9044434
2014-05-26,1112,605.50770287
2014-05-27,961,495.24604556
2014-05-28,1334,720.46316221
2014-05-29,1673,911.78768555
2014-05-30,702,295.0656238
2014-05-31,892,310.45361433
2014-06-01,1035,752.56490552
2014-06-02,858,465.76886634
2014-06-03,1254,569.75516295
2014-06-04,743,385.7881934
2014-06-05,608,420.95442713
2014-06-06,762,696.02217974
2014-06-07,813,642.2700174
2014-06-08,1198,1204.47974341
2014-06-09,817,572.11427536
2014-06-10,961,460.20487907
2014-06-11,432,172.54951303
2014-06-12,846,750.64732019
2014-06-13,491,404.25014575
