scriptType,PUB_KEY,date,2009-06-14,count,59.0
scriptType,PUB_KEY,date,2009-06-15,count,71.0
scriptType,PUB_KEY,date,2009-06-16,count,63.0
scriptType,PUB_KEY,date,2009-06-17,count,70.0
scriptType,PUB_KEY,date,2009-06-18,count,72.0
scriptType,PUB_KEY,date,2009-06-19,count,70.0
scriptType,PUB_KEY,date,2009-06-20,count,63.0
scriptType,PUB_KEY,date,2009-06-21,count,65.0
scriptType,PUB_KEY,date,2009-06-22,count,67.0
scriptType,P2PKH,date,2009-06-22,count,1.0
scriptType,PUB_KEY,date,2009-06-23,count,63.0
scriptType,PUB_KEY,date,2009-06-24,count,77.0
scriptType,P2PKH,date,2009-06-25,count,1.0
scriptType,PUB_KEY,date,2009-06-25,count,52.0
scriptType,PUB_KEY,date,2009-06-26,count,81.0
scriptType,PUB_KEY,date,2009-06-27,count,71.0
scriptType,PUB_KEY,date,2009-06-28,count,37.0
scriptType,P2PKH,date,2009-06-29,count,1.0
scriptType,PUB_KEY,date,2009-06-29,count,69.0
scriptType,PUB_KEY,date,2009-06-30,count,65.0
scriptType,P2PKH,date,2009-06-30,count,1.0
scriptType,P2PKH,date,2009-07-01,count,1.0
scriptType,PUB_KEY,date,2009-07-01,count,60.0
scriptType,PUB_KEY,date,2009-07-02,count,72.0
scriptType,PUB_KEY,date,2009-07-03,count,63.0
scriptType,PUB_KEY,date,2009-07-04,count,70.0
scriptType,PUB_KEY,date,2009-07-05,count,65.0
scriptType,PUB_KEY,date,2009-07-06,count,76.0
scriptType,PUB_KEY,date,2009-07-07,count,60.0
scriptType,PUB_KEY,date,2009-07-08,count,66.0
scriptType,PUB_KEY,date,2009-07-09,count,67.0
scriptType,PUB_KEY,date,2009-07-10,count,70.0
scriptType,PUB_KEY,date,2009-07-11,count,69.0
scriptType,PUB_KEY,date,2009-07-12,count,66.0
scriptType,PUB_KEY,date,2009-07-13,count,64.0
scriptType,PUB_KEY,date,2009-07-14,count,61.0
scriptType,PUB_KEY,date,2009-07-15,count,36.0
scriptType,PUB_KEY,date,2009-07-16,count,62.0
scriptType,PUB_KEY,date,2009-07-17,count,40.0
scriptType,PUB_KEY,date,2009-07-19,count,52.0
scriptType,PUB_KEY,date,2009-07-20,count,56.0
scriptType,P2PKH,date,2009-07-20,count,1.0
scriptType,PUB_KEY,date,2009-07-21,count,74.0
scriptType,PUB_KEY,date,2009-07-22,count,52.0
scriptType,PUB_KEY,date,2009-07-23,count,62.0
scriptType,PUB_KEY,date,2009-07-24,count,61.0
scriptType,PUB_KEY,date,2009-07-25,count,22.0
scriptType,PUB_KEY,date,2009-07-26,count,7.0
scriptType,PUB_KEY,date,2009-07-27,count,65.0
scriptType,PUB_KEY,date,2009-07-28,count,25.0
scriptType,PUB_KEY,date,2009-07-29,count,9.0
scriptType,P2PKH,date,2009-07-29,count,1.0
scriptType,PUB_KEY,date,2009-07-30,count,8.0
scriptType,P2PKH,date,2009-07-30,count,1.0
scriptType,PUB_KEY,date,2009-07-31,count,10.0
scriptType,PUB_KEY,date,2009-08-01,count,10.0
scriptType,PUB_KEY,date,2009-08-02,count,10.0
scriptType,PUB_KEY,date,2009-08-03,count,5.0
scriptType,PUB_KEY,date,2009-08-04,count,68.0
scriptType,PUB_KEY,date,2009-08-05,count,68.0
scriptType,PUB_KEY,date,2009-08-06,count,70.0
scriptType,P2PKH,date,2009-08-07,count,1.0
scriptType,PUB_KEY,date,2009-08-07,count,59.0
scriptType,PUB_KEY,date,2009-08-08,count,66.0
scriptType,PUB_KEY,date,2009-08-09,count,78.0
scriptType,PUB_KEY,date,2009-08-10,count,64.0
scriptType,PUB_KEY,date,2009-08-11,count,57.0
scriptType,PUB_KEY,date,2009-08-12,count,55.0
scriptType,PUB_KEY,date,2009-08-13,count,66.0
scriptType,PUB_KEY,date,2009-08-14,count,51.0
scriptType,PUB_KEY,date,2009-08-15,count,10.0
scriptType,PUB_KEY,date,2009-08-16,count,10.0
scriptType,PUB_KEY,date,2009-08-17,count,10.0
scriptType,PUB_KEY,date,2009-08-18,count,6.0
scriptType,PUB_KEY,date,2009-08-19,count,8.0
scriptType,PUB_KEY,date,2009-08-20,count,12.0
scriptType,PUB_KEY,date,2009-08-21,count,7.0
scriptType,PUB_KEY,date,2009-08-22,count,7.0
scriptType,PUB_KEY,date,2009-08-23,count,15.0
scriptType,PUB_KEY,date,2009-08-24,count,15.0
scriptType,PUB_KEY,date,2009-08-25,count,47.0
scriptType,PUB_KEY,date,2009-08-26,count,43.0
scriptType,P2PKH,date,2009-08-26,count,2.0
