/*risultati da verificare*/

year(t.timestamp),month(t.timestamp),day(t.timestamp),"count(distinct i.id)/count(distinct t.txid)","count(distinct o.id)/count(distinct t.txid)"
2012,4,15,1.0000,1.0000
2012,4,16,1.0000,1.0000
2012,4,17,1.0000,1.0000
2012,4,18,1.0000,1.0000
2012,4,19,1.0000,1.0000
2012,4,20,1.0000,1.0000
2012,4,21,1.0000,1.0000
2012,4,22,1.0000,1.0000
2012,4,23,1.0000,1.0000
2012,4,24,1.0000,1.0000
2012,4,25,1.0000,1.0000
2012,4,26,1.0000,1.0000
2012,4,27,1.0000,1.0000
2012,4,28,1.0000,1.0000
2012,4,29,1.0000,1.0000
2012,4,30,1.0000,1.0000
2012,5,1,1.0000,1.0000
2012,5,2,1.0000,1.0000
2012,5,3,1.0000,1.0000
2012,5,4,1.0000,1.0000
2012,5,5,1.0000,1.0000
2012,5,6,1.0000,1.0000
2012,5,7,1.0000,1.0000
2012,5,8,1.0000,1.0000
2012,5,9,1.0000,1.0000
2012,5,10,1.0000,1.0000
2012,5,11,1.0000,1.0000
2012,5,12,1.0000,1.0000
2012,5,13,1.0000,1.0000
2012,5,14,1.0000,1.0000
2012,5,15,1.0000,1.0000
2012,5,16,1.0000,1.0000
2012,5,17,1.0000,1.0000
2012,5,18,1.0000,1.0000
2012,5,19,1.0000,1.0000
2012,5,20,1.0000,1.0000
2012,5,21,1.0000,1.0000
2012,5,22,1.0000,1.0000
2012,5,23,1.0000,1.0000
2012,5,24,1.0000,1.0000
2012,5,25,1.0000,1.0000
2012,5,26,1.0000,1.0000
2012,5,27,1.0000,1.0000
2012,5,28,1.0000,1.0000
2012,5,29,1.0000,1.0000
2012,5,30,1.0000,1.0000
2012,5,31,1.0000,1.0000
2012,6,1,1.0000,1.0000
2012,6,2,1.0000,1.0000
2012,6,3,1.0000,1.0000
2012,6,4,1.0000,1.0000
2012,6,5,1.0000,1.0000
2012,6,6,1.0000,1.0000
2012,6,7,1.0000,1.0000
2012,6,8,1.0000,1.0000
2012,6,9,1.0000,1.0000
2012,6,10,1.0000,1.0000
2012,6,11,1.0000,1.0000
2012,6,12,1.0000,1.0000
2012,6,13,1.0000,1.0000
2012,6,14,1.0000,1.0000
2012,6,15,1.0000,1.0000
2012,6,16,1.0000,1.0000
2012,6,17,1.0000,1.0000
2012,6,18,1.0000,1.0000
2012,6,19,1.0000,1.0000
2012,6,20,1.0000,1.0000
2012,6,21,1.0000,1.0000
2012,6,22,1.0000,1.0000
2012,6,23,1.0000,1.0000
2012,6,24,1.0000,1.0000
2012,6,25,1.0000,1.0000
2012,6,26,1.0000,1.0000
2012,6,27,1.0000,1.0000
2012,6,28,1.0000,1.0000
2012,6,29,1.0000,1.0000
2012,6,30,1.0000,1.0000
2012,7,1,1.0000,1.0000
2012,7,2,1.0000,1.0000
2012,7,3,1.0000,1.0000
2012,7,4,1.0000,1.0000
2012,7,5,1.0000,1.0000
2012,7,6,1.0000,1.0000
2012,7,7,1.0000,1.0000
2012,7,8,1.0000,1.0000
2012,7,9,1.0000,1.0000
2012,7,10,1.0000,1.0000
2012,7,11,1.0000,1.0000
2012,7,12,1.0000,1.0000
2012,7,13,1.0000,1.0000
2012,7,14,1.0000,1.0000
2012,7,15,1.0000,1.0000
2012,7,16,1.0000,1.0000
2012,7,17,1.0000,1.0000
2012,7,18,1.0000,1.0000
2012,7,19,1.0000,1.0000
2012,7,20,1.0000,1.0000
2012,7,21,1.0000,1.0000
2012,7,22,1.0000,1.0000
2012,7,23,1.0000,1.0000
2012,7,24,1.0000,1.0000
2012,7,25,1.0000,1.0000
2012,7,26,1.0000,1.0000
2012,7,27,1.0000,1.0000
2012,7,28,1.0000,1.0000
2012,7,29,1.0000,1.0000
2012,7,30,1.0000,1.0000
2012,7,31,1.0000,1.0000
2012,8,1,1.0000,1.0000
2012,8,2,1.0000,1.0000
2012,8,3,1.0000,1.0000
2012,8,4,1.0000,1.0000
2012,8,5,1.0000,1.0000
2012,8,6,1.0000,1.0000
2012,8,7,1.0000,1.0000
2012,8,8,1.0000,1.0000
2012,8,9,1.0000,1.0000
2012,8,10,1.0000,1.0000
2012,8,11,1.0000,1.0000
2012,8,12,1.0000,1.0000
2012,8,13,1.0000,1.0000
2012,8,14,1.0000,1.0000
2012,8,15,1.0000,1.0000
2012,8,16,1.0000,1.0000
2012,8,17,1.0000,1.0000
2012,8,18,1.0000,1.0000
2012,8,19,1.0000,1.0000
2012,8,20,1.0000,1.0000
2012,8,21,1.0000,1.0000
2012,8,22,1.0000,1.0000
2012,8,23,1.0000,1.0000
2012,8,24,1.0000,1.0000
2012,8,25,1.0000,1.0000
2012,8,26,1.0000,1.0000
2012,8,27,1.0000,1.0000
2012,8,28,1.0000,1.0000
2012,8,29,1.0000,1.0000
2012,8,30,1.0000,1.0000
2012,8,31,1.0000,1.0000
2012,9,1,1.0000,1.0000
2012,9,2,1.0000,1.0000
2012,9,3,1.0000,1.0000
2012,9,4,1.0000,1.0000
2012,9,5,1.0000,1.0000
2012,9,6,1.0000,1.0000
2012,9,7,1.0000,1.0000
2012,9,8,1.0000,1.0000
2012,9,9,1.0000,1.0000
2012,9,10,1.0000,1.0000
2012,9,11,1.0000,1.0000
2012,9,12,1.0000,1.0000
2012,9,13,1.0000,1.0000
2012,9,14,1.0000,1.0000
2012,9,15,1.0000,1.0000
2012,9,16,1.0000,1.0000
2012,9,17,1.0000,1.0000
2012,9,18,1.0000,1.0000
2012,9,19,1.0000,1.0000
2012,9,20,1.0000,1.0000
2012,9,21,1.0000,1.0000
2012,9,22,1.0000,1.0000
2012,9,23,1.0000,1.0000
2012,9,24,1.0000,1.0000
2012,9,25,1.0000,1.0000
2012,9,26,1.0000,1.0000
2012,9,27,1.0000,1.0000
2012,9,28,1.0000,1.0000
2012,9,29,1.0000,1.0000
2012,9,30,1.0000,1.0000
2012,10,1,1.0000,1.0000
2012,10,2,1.0000,1.0000
2012,10,3,1.0000,1.0000
2012,10,4,1.0000,1.0000
2012,10,5,1.0000,1.0000
2012,10,6,1.0000,1.0000
2012,10,7,1.0000,1.0000
2012,10,8,1.0000,1.0000
2012,10,9,1.0000,1.0000
2012,10,10,1.0000,1.0000
2012,10,11,1.0000,1.0000
2012,10,12,1.0000,1.0000
2012,10,13,1.0000,1.0000
2012,10,14,1.0000,1.0000
2012,10,15,1.0000,1.0000
2012,10,16,1.0000,1.0000
2012,10,17,1.0000,1.0000
2012,10,18,1.0000,1.0000
2012,10,19,1.0000,1.0000
2012,10,20,1.0000,1.0000
2012,10,21,1.0000,1.0000
2012,10,22,1.0000,1.0000
2012,10,23,1.0000,1.0000
2012,10,24,1.0000,1.0000
2012,10,25,1.0000,1.0000
2012,10,26,1.0000,1.0000
2012,10,27,1.0000,1.0000
2012,10,28,1.0000,1.0000
2012,10,29,1.0000,1.0000
2012,10,30,1.0000,1.0000
2012,10,31,1.0000,1.0000
2012,11,1,1.0000,1.0000
2012,11,2,1.0000,1.0000
2012,11,3,1.0000,1.0000
2012,11,4,1.0000,1.0000
2012,11,5,1.0000,1.0000
2012,11,6,1.0000,1.0000
2012,11,7,1.0000,1.0000
2012,11,8,1.0000,1.0000
2012,11,9,1.0000,1.0000
2012,11,10,1.0000,1.0000
2012,11,11,1.0000,1.0000
2012,11,12,1.0000,1.0000
2012,11,13,1.0000,1.0000
2012,11,14,1.0000,1.0000
2012,11,15,1.0000,1.0000
2012,11,16,1.0000,1.0000
2012,11,17,1.0000,1.0000
2012,11,18,1.0000,1.0000
2012,11,19,1.0000,1.0000
2012,11,20,1.0000,1.0000
2012,11,21,1.0000,1.0000
2012,11,22,1.0000,1.0000
2012,11,23,1.0000,1.0000
2012,11,24,1.0000,1.0000
2012,11,25,1.0000,1.0000
2012,11,26,1.0000,1.0000
2012,11,27,1.0000,1.0000
2012,11,28,1.0000,1.0000
2012,11,29,1.0000,1.0000
2012,11,30,1.0000,1.0000
2012,12,1,1.0000,1.0000
2012,12,2,1.0000,1.0000
2012,12,3,1.0000,1.0000
2012,12,4,1.0000,1.0000
2012,12,5,1.0000,1.0000
2012,12,6,1.0000,1.0000
2012,12,7,1.0000,1.0000
2012,12,8,1.0000,1.0000
2012,12,9,1.0000,1.0000
2012,12,10,1.0000,1.0000
2012,12,11,1.0000,1.0000
2012,12,12,1.0000,1.0000
2012,12,13,1.0000,1.0000
2012,12,14,1.0000,1.0000
2012,12,15,1.0000,1.0000
2012,12,16,1.0000,1.0000
2012,12,17,1.0000,1.0000
2012,12,18,1.0000,1.0000
2012,12,19,1.0000,1.0000
2012,12,20,1.0000,1.0000
2012,12,21,1.0000,1.0000
2012,12,22,1.0000,1.0000
2012,12,23,1.0000,1.0000
2012,12,24,1.0000,1.0000
2012,12,25,1.0000,1.0000
2012,12,26,1.0000,1.0000
2012,12,27,1.0000,1.0000
2012,12,28,1.0000,1.0000
2012,12,29,1.0000,1.0000
2012,12,30,1.0000,1.0000
2012,12,31,1.0000,1.0000
2013,1,1,1.0000,1.0000
2013,1,2,1.0000,1.0000
2013,1,3,1.0000,1.0000
2013,1,4,1.0000,1.0000
2013,1,5,1.0000,1.0000
2013,1,6,1.0000,1.0000
2013,1,7,1.0000,1.0000
2013,1,8,1.0000,1.0000
2013,1,9,1.0000,1.0000
2013,1,10,1.0000,1.0000
2013,1,11,1.0000,1.0000
2013,1,12,1.0000,1.0000
2013,1,13,1.0000,1.0000
2013,1,14,1.0000,1.0000
2013,1,15,1.0000,1.0000
2013,1,16,1.0000,1.0000
2013,1,17,1.0000,1.0000
2013,1,18,1.0000,1.0000
2013,1,19,1.0000,1.0000
2013,1,20,1.0000,1.0000
2013,1,21,1.0000,1.0000
2013,1,22,1.0000,1.0000
2013,1,23,1.0000,1.0000
2013,1,24,1.0000,1.0000
2013,1,25,1.0000,1.0000
2013,1,26,1.0000,1.0000
2013,1,27,1.0000,1.0000
2013,1,28,1.0000,1.0000
2013,1,29,1.0000,1.0000
2013,1,30,1.0000,1.0000
2013,1,31,1.0000,1.0000
2013,2,1,1.0000,1.0000
2013,2,2,1.0000,1.0000
2013,2,3,1.0000,1.0000
2013,2,4,1.0000,1.0000
2013,2,5,1.0000,1.0000
2013,2,6,1.0000,1.0000
2013,2,7,1.0000,1.0000
2013,2,8,1.0000,1.0000
2013,2,9,1.0000,1.0000
2013,2,10,1.0000,1.0000
2013,2,11,1.0000,1.0000
2013,2,12,1.0000,1.0000
2013,2,13,1.0000,1.0000
2013,2,14,1.0000,1.0000
2013,2,15,1.0000,1.0000
2013,2,16,1.0000,1.0000
2013,2,17,1.0000,1.0000
2013,2,18,1.0000,1.0000
2013,2,19,1.0000,1.0000
2013,2,20,1.0000,1.0000
2013,2,21,1.0000,1.0000
2013,2,22,1.0000,1.0000
2013,2,23,1.0000,1.0000
2013,2,24,1.0000,1.0000
2013,2,25,1.0000,1.0000
2013,2,26,1.0000,1.0000
2013,2,27,1.0000,1.0000
2013,2,28,1.0000,1.0000
2013,3,1,1.0000,1.0000
2013,3,2,1.0000,1.0000
2013,3,3,1.0000,1.0000
2013,3,4,1.0000,1.0000
2013,3,5,1.0000,1.0000
2013,3,6,1.0000,1.0000
2013,3,7,1.0000,1.0000
2013,3,8,1.0000,1.0000
2013,3,9,1.0000,1.0000
2013,3,10,1.0000,1.0000
2013,3,11,1.0000,1.0000
2013,3,12,1.0000,1.0000
2013,3,13,1.0000,1.0000
2013,3,14,1.0000,1.0000
2013,3,15,1.0000,1.0000
2013,3,16,1.0000,1.0000
2013,3,17,1.0000,1.0000
2013,3,18,1.0000,1.0000
2013,3,19,1.0000,1.0000
2013,3,20,1.0000,1.0000
2013,3,21,1.0000,1.0000
2013,3,22,1.0000,1.0000
2013,3,23,1.0000,1.0000
2013,3,24,1.0000,1.0000
2013,3,25,1.0000,1.0000
2013,3,26,1.0000,1.0000
2013,3,27,1.0000,1.0000
2013,3,28,1.0000,1.0000
2013,3,29,1.0000,1.0000
2013,3,30,1.0000,1.0000
2013,3,31,1.0000,1.0000
2013,4,1,1.0000,1.0000
2013,4,2,1.0000,1.0000
2013,4,3,1.0000,1.0000
2013,4,4,1.0000,1.0000
2013,4,5,1.0000,1.0000
2013,4,6,1.0000,1.0000
2013,4,7,1.0000,1.0000
2013,4,8,1.0000,1.0000
2013,4,9,1.0000,1.0000
2013,4,10,1.0000,1.0000
2013,4,11,1.0000,1.0000
2013,4,12,1.0000,1.0000
2013,4,13,1.0000,1.0000
2013,4,14,1.0000,1.0000
2013,4,15,1.0000,1.0000
2013,4,16,1.0000,1.0000
2013,4,17,1.0000,1.0000
2013,4,18,1.0000,1.0000
2013,4,19,1.0000,1.0000
2013,4,20,1.0000,1.0000
2013,4,21,1.0000,1.0000
2013,4,22,1.0000,1.0000
2013,4,23,1.0000,1.0000
2013,4,24,1.0000,1.0000
2013,4,25,1.0000,1.0000
2013,4,26,1.0000,1.0000
2013,4,27,1.0000,1.0000
2013,4,28,1.0000,1.0000
2013,4,29,1.0000,1.0000
2013,4,30,1.0000,1.0000
2013,5,1,1.0000,1.0000
2013,5,2,1.0000,1.0000
2013,5,3,1.0000,1.0000
2013,5,4,1.0000,1.0000
2013,5,5,1.0000,1.0000
2013,5,6,1.0000,1.0000
2013,5,7,1.0000,1.0000
2013,5,8,1.0000,1.0000
2013,5,9,1.0000,1.0000
2013,5,10,1.0000,1.0000
2013,5,11,1.0000,1.0000
2013,5,12,1.0000,1.0000
2013,5,13,1.0000,1.0000
2013,5,14,1.0000,1.0000
2013,5,15,1.0000,1.0000
2013,5,16,1.0000,1.0000
2013,5,17,1.0000,1.0000
2013,5,18,1.0000,1.0000
2013,5,19,1.0000,1.0000
2013,5,20,1.0000,1.0000
2013,5,21,1.0000,1.0000
2013,5,22,1.0000,1.0000
2013,5,23,1.0000,1.0000
2013,5,24,1.0000,1.0000
2013,5,25,1.0000,1.0000
2013,5,26,1.0000,1.0000
2013,5,27,1.0000,1.0000
2013,5,28,1.0000,1.0000
2013,5,29,1.0000,1.0000
2013,5,30,1.0000,1.0000
2013,5,31,1.0000,1.0000
2013,6,1,1.0000,1.0000
2013,6,2,1.0000,1.0000
2013,6,3,1.0000,1.0000
2013,6,4,1.0000,1.0000
2013,6,5,1.0000,1.0000
2013,6,6,1.0000,1.0000
2013,6,7,1.0000,1.0000
2013,6,8,1.0000,1.0000
2013,6,9,1.0000,1.0000
2013,6,10,1.0000,1.0000
2013,6,11,1.0000,1.0000
2013,6,12,1.0000,1.0000
2013,6,13,1.0000,1.0000
2013,6,14,1.0000,1.0000
2013,6,15,1.0000,1.0000
2013,6,16,1.0000,1.0000
2013,6,17,1.0000,1.0000
2013,6,18,1.0000,1.0000
2013,6,19,1.0000,1.0000
2013,6,20,1.0000,1.0000
2013,6,21,1.0000,1.0000
2013,6,22,1.0000,1.0000
2013,6,23,1.0000,1.0000
2013,6,24,1.0000,1.0000
2013,6,25,1.0000,1.0000
2013,6,26,1.0000,1.0000
2013,6,27,1.0000,1.0000
2013,6,28,1.0000,1.0000
2013,6,29,1.0000,1.0000
2013,6,30,1.0000,1.0000
2013,7,1,1.0000,1.0000
2013,7,2,1.0000,1.0000
2013,7,3,1.0000,1.0000
2013,7,4,1.0000,1.0000
2013,7,5,1.0000,1.0000
2013,7,6,1.0000,1.0000
2013,7,7,1.0000,1.0000
2013,7,8,1.0000,1.0000
2013,7,9,1.0000,1.0000
2013,7,10,1.0000,1.0000
2013,7,11,1.0000,1.0000
2013,7,12,1.0000,1.0000
2013,7,13,1.0000,1.0000
2013,7,14,1.0000,1.0000
2013,7,15,1.0000,1.0000
2013,7,16,1.0000,1.0000
2013,7,17,1.0000,1.0000
2013,7,18,1.0000,1.0000
2013,7,19,1.0000,1.0000
2013,7,20,1.0000,1.0000
2013,7,21,1.0000,1.0000
2013,7,22,1.0000,1.0000
2013,7,23,1.0000,1.0000
2013,7,24,1.0000,1.0000
2013,7,25,1.0000,1.0000
2013,7,26,1.0000,1.0000
2013,7,27,1.0000,1.0000
2013,7,28,1.0000,1.0000
2013,7,29,1.0000,1.0000
2013,7,30,1.0000,1.0000
2013,7,31,1.0000,1.0000
2013,8,1,1.0000,1.0000
2013,8,2,1.0000,1.0000
2013,8,3,1.0000,1.0000
2013,8,4,1.0000,1.0000
2013,8,5,1.0000,1.0000
2013,8,6,1.0000,1.0000
2013,8,7,1.0000,1.0000
2013,8,8,1.0000,1.0000
2013,8,9,1.0000,1.0000
2013,8,10,1.0000,1.0000
2013,8,11,1.0000,1.0000
2013,8,12,1.0000,1.0000
2013,8,13,1.0000,1.0000
2013,8,14,1.0000,1.0000
2013,8,15,1.0000,1.0000
2013,8,16,1.0000,1.0000
2013,8,17,1.0000,1.0000
2013,8,18,1.0000,1.0000
2013,8,19,1.0000,1.0000
2013,8,20,1.0000,1.0000
2013,8,21,1.0000,1.0000
2013,8,22,1.0000,1.0000
2013,8,23,1.0000,1.0000
2013,8,24,1.0000,1.0000
2013,8,25,1.0000,1.0000
2013,8,26,1.0000,1.0000
2013,8,27,1.0000,1.0000
2013,8,28,1.0000,1.0000
2013,8,29,1.0000,1.0000
2013,8,30,1.0000,1.0000
2013,8,31,1.0000,1.0000
2013,9,1,1.0000,1.0000
2013,9,2,1.0000,1.0000
2013,9,3,1.0000,1.0000
2013,9,4,1.0000,1.0000
2013,9,5,1.0000,1.0000
2013,9,6,1.0000,1.0000
2013,9,7,1.0000,1.0000
2013,9,8,1.0000,1.0000
2013,9,9,1.0000,1.0000
2013,9,10,1.0000,1.0000
2013,9,11,1.0000,1.0000
2013,9,12,1.0000,1.0000
2013,9,13,1.0000,1.0000
2013,9,14,1.0000,1.0000
2013,9,15,1.0000,1.0000
2013,9,16,1.0000,1.0000
2013,9,17,1.0000,1.0000
2013,9,18,1.0000,1.0000
2013,9,19,1.0000,1.0000
2013,9,20,1.0000,1.0000
2013,9,21,1.0000,1.0000
2013,9,22,1.0000,1.0000
2013,9,23,1.0000,1.0000
2013,9,24,1.0000,1.0000
2013,9,25,1.0000,1.0000
2013,9,26,1.0000,1.0000
2013,9,27,1.0000,1.0000
2013,9,28,1.0000,1.0000
2013,9,29,1.0000,1.0000
2013,9,30,1.0000,1.0000
2013,10,1,1.0000,1.0000
2013,10,2,1.0000,1.0000
2013,10,3,1.0000,1.0000
2013,10,4,1.0000,1.0000
2013,10,5,1.0000,1.0000
2013,10,6,1.0000,1.0000
2013,10,7,1.0000,1.0000
2013,10,8,1.0000,1.0000
2013,10,9,1.0000,1.0000
2013,10,10,1.0000,1.0000
2013,10,11,1.0000,1.0000
2013,10,12,1.0000,1.0000
2013,10,13,1.0000,1.0000
2013,10,14,1.0000,1.0000
2013,10,15,1.0000,1.0000
2013,10,16,1.0000,1.0000
2013,10,17,1.0000,1.0000
2013,10,18,1.0000,1.0000
2013,10,19,1.0000,1.0000
2013,10,20,1.0000,1.0000
2013,10,21,1.0000,1.0000
2013,10,22,1.0000,1.0000
2013,10,23,1.0000,1.0000
2013,10,24,1.0000,1.0000
2013,10,25,1.0000,1.0000
2013,10,26,1.0000,1.0000
2013,10,27,1.0000,1.0000
2013,10,28,1.0000,1.0000
2013,10,29,1.0000,1.0000
2013,10,30,1.0000,1.0000
2013,10,31,1.0000,1.0000
2013,11,1,1.0000,1.0000
2013,11,2,1.0000,1.0000
2013,11,3,1.0000,1.0000
2013,11,4,1.0000,1.0000
2013,11,5,1.0000,1.0000
2013,11,6,1.0000,1.0000
2013,11,7,1.0000,1.0000
2013,11,8,1.0000,1.0000
2013,11,9,1.0000,1.0000
2013,11,10,1.0000,1.0000
2013,11,11,1.0000,1.0000
2013,11,12,1.0000,1.0000
2013,11,13,1.0000,1.0000
2013,11,14,1.0000,1.0000
2013,11,15,1.0000,1.0000
2013,11,16,1.0000,1.0000
2013,11,17,1.0000,1.0000
2013,11,18,1.0000,1.0000
2013,11,19,1.0000,1.0000
2013,11,20,1.0000,1.0000
2013,11,21,1.0000,1.0000
2013,11,22,1.0000,1.0000
2013,11,23,1.0000,1.0000
2013,11,24,1.0000,1.0000
2013,11,25,1.0000,1.0000
2013,11,26,1.0000,1.0000
2013,11,27,1.0000,1.0000
2013,11,28,1.0000,1.0000
2013,11,29,1.0000,1.0000
2013,11,30,1.0000,1.0000
2013,12,1,1.0000,1.0000
2013,12,2,1.0000,1.0000
2013,12,3,1.0000,1.0000
2013,12,4,1.0000,1.0000
2013,12,5,1.0000,1.0000
2013,12,6,1.0000,1.0000
2013,12,7,1.0000,1.0000
2013,12,8,1.0000,1.0000
2013,12,9,1.0000,1.0000
2013,12,10,1.0000,1.0000
2013,12,11,1.0000,1.0000
2013,12,12,1.0000,1.0000
2013,12,13,1.0000,1.0000
2013,12,14,1.0000,1.0000
2013,12,15,1.0000,1.0000
2013,12,16,1.0000,1.0000
2013,12,17,1.0000,1.0000
2013,12,18,1.0000,1.0000
2013,12,19,1.0000,1.0000
2013,12,20,1.0000,1.0000
2013,12,21,1.0000,1.0000
2013,12,22,1.0000,1.0000
2013,12,23,1.0000,1.0000
2013,12,24,1.0000,1.0000
2013,12,25,1.0000,1.0000
2013,12,26,1.0000,1.0000
2013,12,27,1.0000,1.0000
2013,12,28,1.0000,1.0000
2013,12,29,1.0000,1.0000
2013,12,30,1.0000,1.0000
2013,12,31,1.0000,1.0000
2014,1,1,1.0000,1.0000
2014,1,2,1.0000,1.0000
2014,1,3,1.0000,1.0000
2014,1,4,1.0000,1.0000
2014,1,5,1.0000,1.0000
2014,1,6,1.0000,1.0000
2014,1,7,1.0000,1.0000
2014,1,8,1.0000,1.0000
2014,1,9,1.0000,1.0000
2014,1,10,1.0000,1.0000
2014,1,11,1.0000,1.0000
2014,1,12,1.0000,1.0000
2014,1,13,1.0000,1.0000
2014,1,14,1.0000,1.0000
2014,1,15,1.0000,1.0000
2014,1,16,1.0000,1.0000
2014,1,17,1.0000,1.0000
2014,1,18,1.0000,1.0000
2014,1,19,1.0000,1.0000
2014,1,20,1.0000,1.0000
2014,1,21,1.0000,1.0000
2014,1,22,1.0000,1.0000
2014,1,23,1.0000,1.0000
2014,1,24,1.0000,1.0000
2014,1,25,1.0000,1.0000
2014,1,26,1.0000,1.0000
2014,1,27,1.0000,1.0000
2014,1,28,1.0000,1.0000
2014,1,29,1.0000,1.0000
2014,1,30,1.0000,1.0000
2014,1,31,1.0000,1.0000
2014,2,1,1.0000,1.0000
2014,2,2,1.0000,1.0000
2014,2,3,1.0000,1.0000
2014,2,4,1.0000,1.0000
2014,2,5,1.0000,1.0000
2014,2,6,1.0000,1.0000
2014,2,7,1.0000,1.0000
2014,2,8,1.0000,1.0000
2014,2,9,1.0000,1.0000
2014,2,10,1.0000,1.0000
2014,2,11,1.0000,1.0000
2014,2,12,1.0000,1.0000
2014,2,13,1.0000,1.0000
2014,2,14,1.0000,1.0000
2014,2,15,1.0000,1.0000
2014,2,16,1.0000,1.0000
2014,2,17,1.0000,1.0000
2014,2,18,1.0000,1.0000
2014,2,19,1.0000,1.0000
2014,2,20,1.0000,1.0000
2014,2,21,1.0000,1.0000
2014,2,22,1.0000,1.0000
2014,2,23,1.0000,1.0000
2014,2,24,1.0000,1.0000
2014,2,25,1.0000,1.0000
2014,2,26,1.0000,1.0000
2014,2,27,1.0000,1.0000
2014,2,28,1.0000,1.0000
2014,3,1,1.0000,1.0000
2014,3,2,1.0000,1.0000
2014,3,3,1.0000,1.0000
2014,3,4,1.0000,1.0000
2014,3,5,1.0000,1.0000
2014,3,6,1.0000,1.0000
2014,3,7,1.0000,1.0000
2014,3,8,1.0000,1.0000
2014,3,9,1.0000,1.0000
2014,3,10,1.0000,1.0000
2014,3,11,1.0000,1.0000
2014,3,12,1.0000,1.0000
2014,3,13,1.0000,1.0000
2014,3,14,1.0000,1.0000
2014,3,15,1.0000,1.0000
2014,3,16,1.0000,1.0000
2014,3,17,1.0000,1.0000
2014,3,18,1.0000,1.0000
2014,3,19,1.0000,1.0000
2014,3,20,1.0000,1.0000
2014,3,21,1.0000,1.0000
2014,3,22,1.0000,1.0000
2014,3,23,1.0000,1.0000
2014,3,24,1.0000,1.0000
2014,3,25,1.0000,1.0000
2014,3,26,1.0000,1.0000
2014,3,27,1.0000,1.0000
2014,3,28,1.0000,1.0000
2014,3,29,1.0000,1.0000
2014,3,30,1.0000,1.0000
2014,3,31,1.0000,1.0000
2014,4,1,1.0000,1.0000
2014,4,2,1.0000,1.0000
2014,4,3,1.0000,1.0000
2014,4,4,1.0000,1.0000
2014,4,5,1.0000,1.0000
2014,4,6,1.0000,1.0000
2014,4,7,1.0000,1.0000
2014,4,8,1.0000,1.0000
2014,4,9,1.0000,1.0000
2014,4,10,1.0000,1.0000
2014,4,11,1.0000,1.0000
2014,4,12,1.0000,1.0000
2014,4,13,1.0000,1.0000
2014,4,14,1.0000,1.0000
2014,4,15,1.0000,1.0000
2014,4,16,1.0000,1.0000
2014,4,17,1.0000,1.0000
2014,4,18,1.0000,1.0000
2014,4,19,1.0000,1.0000
2014,4,20,1.0000,1.0000
2014,4,21,1.0000,1.0000
2014,4,22,1.0000,1.0000
2014,4,23,1.0000,1.0000
2014,4,24,1.0000,1.0000
2014,4,25,1.0000,1.0000
2014,4,26,1.0000,1.0000
2014,4,27,1.0000,1.0000
2014,4,28,1.0000,1.0000
2014,4,29,1.0000,1.0000
2014,4,30,1.0000,1.0000
2014,5,1,1.0000,1.0000
2014,5,2,1.0000,1.0000
2014,5,3,1.0000,1.0000
2014,5,4,1.0000,1.0000
2014,5,5,1.0000,1.0000
2014,5,6,1.0000,1.0000
2014,5,7,1.0000,1.0000
2014,5,8,1.0000,1.0000
2014,5,9,1.0000,1.0000
2014,5,10,1.0000,1.0000
2014,5,11,1.0000,1.0000
2014,5,12,1.0000,1.0000
2014,5,13,1.0000,1.0000
2014,5,14,1.0000,1.0000
2014,5,15,1.0000,1.0000
2014,5,16,1.0000,1.0000
2014,5,17,1.0000,1.0000
2014,5,18,1.0000,1.0000
2014,5,19,1.0000,1.0000
2014,5,20,1.0000,1.0000
2014,5,21,1.0000,1.0000
2014,5,22,1.0000,1.0000
2014,5,23,1.0000,1.0000
2014,5,24,1.0000,1.0000
2014,5,25,1.0000,1.0000
2014,5,26,1.0000,1.0000
2014,5,27,1.0000,1.0000
2014,5,28,1.0000,1.0000
2014,5,29,1.0000,1.0000
2014,5,30,1.0000,1.0000
2014,5,31,1.0000,1.0000
2014,6,1,1.0000,1.0000
2014,6,2,1.0000,1.0000
2014,6,3,1.0000,1.0000
2014,6,4,1.0000,1.0000
2014,6,5,1.0000,1.0000
2014,6,6,1.0000,1.0000
2014,6,7,1.0000,1.0000
2014,6,8,1.0000,1.0000
2014,6,9,1.0000,1.0000
2014,6,10,1.0000,1.0000
2014,6,11,1.0000,1.0000
2014,6,12,1.0000,1.0000
2014,6,13,1.0000,1.0000
2014,6,14,1.0000,1.0000
2014,6,15,1.0000,1.0000
2014,6,16,1.0000,1.0000
2014,6,17,1.0000,1.0000
2014,6,18,1.0000,1.0000
2014,6,19,1.0000,1.0000
2014,6,20,1.0000,1.0000
2014,6,21,1.0000,1.0000
2014,6,22,1.0000,1.0000
2014,6,23,1.0000,1.0000
2014,6,24,1.0000,1.0000
2014,6,25,1.0000,1.0000
2014,6,26,1.0000,1.0000
2014,6,27,1.0000,1.0000
2014,6,28,1.0000,1.0000
2014,6,29,1.0000,1.0000
2014,6,30,1.0000,1.0000
2014,7,1,1.0000,1.0000
2014,7,2,1.0000,1.0000
2014,7,3,1.0000,1.0000
2014,7,4,1.0000,1.0000
2014,7,5,1.0000,1.0000
2014,7,6,1.0000,1.0000
2014,7,7,1.0000,1.0000
2014,7,8,1.0000,1.0000
2014,7,9,1.0000,1.0000
2014,7,10,1.0000,1.0000
2014,7,11,1.0000,1.0000
