2009-01-09,1.00,1.00
2009-01-10,1.00,1.00
2009-01-11,1.00,1.00
2009-01-12,1.00,1.0495049504950495
2009-01-13,1.00,1.00
2009-01-14,1.0153846153846153,1.00
2009-01-15,1.0522388059701493,1.044776119402985
2009-01-16,1.018181818181818,1.00
2009-01-17,1.00,1.00
2009-01-18,1.0185185185185186,1.00
2009-01-19,1.1196581196581197,1.00
2009-01-20,1.0608695652173914,1.00
2009-01-21,1.0097087378640777,1.00
2009-01-22,1.0978260869565217,1.00
2009-01-23,1.0813953488372092,1.00
2009-01-24,1.0445544554455446,1.00
2009-01-25,1.00,1.00
2009-01-26,1.1958762886597938,1.00
2009-01-27,1.0204081632653061,1.00
2009-01-28,1.00,1.00
2009-01-29,1.0901639344262295,1.00
2009-01-30,1.00,1.00
2009-01-31,1.1366906474820144,1.00
2009-02-01,1.0087719298245614,1.00
2009-02-02,1.00,1.00
2009-02-03,1.0129032258064516,1.0903225806451613
2009-02-04,1.00,1.00
2009-02-05,1.00,1.00
2009-02-06,1.00,1.00
2009-02-07,1.150375939849624,1.0075187969924813
2009-02-08,1.00,1.00
2009-02-09,1.3185185185185184,1.00
2009-02-10,1.00,1.00
2009-02-11,1.0888888888888888,1.00
2009-02-12,1.00,1.00
2009-02-13,1.00,1.00
2009-02-14,1.00,1.00
2009-02-15,1.0763358778625953,1.00
2009-02-16,1.2357723577235773,1.00
2009-02-17,1.00,1.00
2009-02-18,1.00,1.00
2009-02-19,1.12,1.00
2009-02-20,1.00,1.00
2009-02-21,1.00,1.00
2009-02-22,1.06,1.00
2009-02-23,1.00,1.00
2009-02-24,1.00,1.00
2009-02-25,1.00,1.00
2009-02-26,1.00,1.00
2009-02-27,1.3017241379310345,1.00
2009-02-28,1.06,1.00
2009-03-01,1.00,1.00
2009-03-02,1.00,1.00
2009-03-03,1.0560747663551402,1.00
2009-03-04,1.2169811320754718,1.009433962264151
2009-03-05,1.0619469026548674,1.00
2009-03-06,1.00,1.00
2009-03-07,1.00,1.00
2009-03-08,1.194915254237288,1.00
2009-03-09,1.00,1.00
2009-03-10,1.00,1.00
2009-03-11,1.00,1.00
2009-03-12,1.0168067226890756,1.00
2009-03-13,1.105263157894737,1.00
2009-03-14,1.00,1.00
2009-03-15,1.00,1.00
2009-03-16,1.3852459016393444,1.00
2009-03-17,1.00,1.00
2009-03-18,1.103448275862069,1.00
2009-03-19,1.00,1.00
2009-03-20,1.0924369747899159,1.00
2009-03-21,1.00,1.00
2009-03-22,1.0743801652892562,1.00
2009-03-23,1.00,1.00
2009-03-24,1.00,1.00
2009-03-25,1.00,1.00
2009-03-26,1.228813559322034,1.00
2009-03-27,1.00,1.00
2009-03-28,1.139344262295082,1.00
2009-03-29,1.00,1.00
2009-03-30,1.00,1.00
2009-03-31,1.2792792792792793,1.00
2009-04-01,1.00,1.00
2009-04-02,1.00,1.00
2009-04-03,1.00,1.00
2009-04-04,1.00,1.00
2009-04-05,1.1136363636363635,1.00
2009-04-06,1.00,1.00
2009-04-07,1.00,1.00
2009-04-08,1.00,1.00
2009-04-09,1.00,1.00
2009-04-10,1.00,1.00
2009-04-11,1.0495867768595042,1.00
2009-04-12,1.05,1.00
2009-04-13,1.00,1.0086206896551724
2009-04-14,1.00,1.00
2009-04-15,1.00,1.00
2009-04-16,1.00,1.00
2009-04-17,1.00,1.00
2009-04-18,1.00,1.0076923076923077
2009-04-19,1.0583333333333333,1.00
2009-04-20,1.9338842975206612,1.00
2009-04-21,1.00,1.0080645161290323
2009-04-22,1.00,1.00
2009-04-23,1.00,1.00
2009-04-24,1.00,1.00
2009-04-25,1.00,1.00
2009-04-26,1.1140350877192982,1.00
2009-04-27,1.00,1.00
2009-04-28,1.00,1.00
2009-04-29,1.1472868217054264,1.00
2009-04-30,1.00,1.00
2009-05-01,1.00,1.00
2009-05-02,1.1015625,1.015625
2009-05-03,1.0091743119266054,1.018348623853211
2009-05-04,1.2248062015503876,1.00
